,count,word
1334,11.0,decis
1335,1.0,declinedand
1336,6.0,dedic
1337,1.0,deeper
1338,9.0,degre
1339,1.0,del
1340,4.0,delay
1341,3.0,deliv
1342,1.0,delug
1343,1.0,dena
1344,1.0,denmarksecool
1345,21.0,depart
1346,2.0,deport
1347,5.0,deputi
1348,2.0,des
1349,3.0,deserv
1350,1.0,designslook
1351,3.0,desper
1352,22.0,despit
1353,3.0,deter
1354,2.0,di
1355,8.0,didnt
1356,2.0,diet
1357,1.0,dilapid
1358,1.0,dimens
1359,2.0,diminish
1360,1.0,din
1361,1.0,dirti
1362,1.0,disobedi
1363,2.0,dispens
1364,1.0,dissolv
1365,2.0,distanc
1366,1.0,distribut
1367,1.0,diverseand
1368,3.0,diversifi
1369,1.0,doand
1370,1.0,dockless
1371,1.0,dougherti
1372,1.0,downjust
1373,1.0,drag
